h_c_id,h_c_d_id,h_c_w_id,h_d_id,h_w_id,h_date,h_amount,h_data
2797,8,1,8,1,2018-10-20 21:31:53,10.00,oAdDxmYhSsAMs
2798,8,1,8,1,2018-10-20 21:31:53,10.00,ofXKy1xhTgFZbG4
2799,8,1,8,1,2018-10-20 21:31:53,10.00,DSlEWtvll6kK
2800,8,1,8,1,2018-10-20 21:31:53,10.00,BIwY4lfm8cseTx0mvi
2801,8,1,8,1,2018-10-20 21:31:53,10.00,NnDPXsPd1RxajDZ45lVdh1ir
2802,8,1,8,1,2018-10-20 21:31:53,10.00,ZRsvkrJsgbKo84
2803,8,1,8,1,2018-10-20 21:31:53,10.00,hXJFqKsLfzkTu
2804,8,1,8,1,2018-10-20 21:31:53,10.00,UIOxlAYDVOpzc1GyZ0QfAUw
2805,8,1,8,1,2018-10-20 21:31:53,10.00,p2MvhNYeesk2
2806,8,1,8,1,2018-10-20 21:31:53,10.00,JEVBQD8eiLLqbmvjqDk9ZR
2807,8,1,8,1,2018-10-20 21:31:53,10.00,3TxDahcJgFVf6i
2808,8,1,8,1,2018-10-20 21:31:53,10.00,i6jR0DzBRhbEFIvhka
2809,8,1,8,1,2018-10-20 21:31:53,10.00,9RZFqjA9ui4O
2810,8,1,8,1,2018-10-20 21:31:53,10.00,lEKnBidx4THbID7C45a
2811,8,1,8,1,2018-10-20 21:31:53,10.00,JsXLc8F8ZNc3G5VxIpMxY
2812,8,1,8,1,2018-10-20 21:31:53,10.00,ZFnRORjUtWFetCotZsf3D
2813,8,1,8,1,2018-10-20 21:31:53,10.00,IzgKbzoSpfhc1A7610
2814,8,1,8,1,2018-10-20 21:31:53,10.00,3RbGjhi72aeZnWK
2815,8,1,8,1,2018-10-20 21:31:53,10.00,GwNCdymGMRon
2816,8,1,8,1,2018-10-20 21:31:53,10.00,Bn30Y0QXpG0yAlNDAo
2817,8,1,8,1,2018-10-20 21:31:53,10.00,TyHAL6H68GG52D0
2818,8,1,8,1,2018-10-20 21:31:53,10.00,S4kAqMS6tTYESDq58SztRh
2819,8,1,8,1,2018-10-20 21:31:53,10.00,7hzFFfSuOtHVN6
2820,8,1,8,1,2018-10-20 21:31:53,10.00,oEPGJLfud9vaS
2821,8,1,8,1,2018-10-20 21:31:53,10.00,Tc8yvWtejWCGYW
2822,8,1,8,1,2018-10-20 21:31:53,10.00,p1WPssZpcXFNkIefmjw8PhQ
2823,8,1,8,1,2018-10-20 21:31:53,10.00,eEqVM5s86lWOUaPa5X2lwSrZ
2824,8,1,8,1,2018-10-20 21:31:53,10.00,vYzYWvepCkbgkC5ZLXZq6h4
2825,8,1,8,1,2018-10-20 21:31:53,10.00,Cjs4UbFhvQSlJ
2826,8,1,8,1,2018-10-20 21:31:53,10.00,fofQZa5pKsentn6BL
2827,8,1,8,1,2018-10-20 21:31:53,10.00,7TegwfwKsnt8
2828,8,1,8,1,2018-10-20 21:31:53,10.00,UsqVED5TatUJ
2829,8,1,8,1,2018-10-20 21:31:53,10.00,6IgelcawQtIrtgr9SRf
2830,8,1,8,1,2018-10-20 21:31:53,10.00,1fOIiCK9BvvOgdkyqGLe3D
2831,8,1,8,1,2018-10-20 21:31:53,10.00,0LjUxZTbQ1HYI
2832,8,1,8,1,2018-10-20 21:31:53,10.00,4UrA6evBpQwJgbfg5farC2Zw
2833,8,1,8,1,2018-10-20 21:31:53,10.00,XBiap8AiAVozlY
2834,8,1,8,1,2018-10-20 21:31:53,10.00,BTjqQ3aWHOuBzGq8mwpbZX
2835,8,1,8,1,2018-10-20 21:31:53,10.00,4OCc7i2LGBlN
2836,8,1,8,1,2018-10-20 21:31:53,10.00,LCLyHx2bl3QWsD7
2837,8,1,8,1,2018-10-20 21:31:53,10.00,qcGi5wsm8dRKkGA6
2838,8,1,8,1,2018-10-20 21:31:53,10.00,JlBdYYIONCm1fKF07YT
2839,8,1,8,1,2018-10-20 21:31:53,10.00,bzykuQg0hbtXyAesDWdov57
2840,8,1,8,1,2018-10-20 21:31:53,10.00,RPjNqxdxieDKFq5i7afGpxJ
2841,8,1,8,1,2018-10-20 21:31:53,10.00,2krg14QAdxXRKG1ROE0
2842,8,1,8,1,2018-10-20 21:31:53,10.00,MVlykTnl6kPyiTu7
2843,8,1,8,1,2018-10-20 21:31:53,10.00,lY3yVVApNdnstLzeGJ
2844,8,1,8,1,2018-10-20 21:31:53,10.00,19zzilYpKHJKg
2845,8,1,8,1,2018-10-20 21:31:53,10.00,rIfb6GkLWeKjQ5GQ1tkfH
2846,8,1,8,1,2018-10-20 21:31:53,10.00,LUb03yU2CBanR
2847,8,1,8,1,2018-10-20 21:31:53,10.00,tkwgOKIDqO9t3E0EZUwbtb
2848,8,1,8,1,2018-10-20 21:31:53,10.00,co9jtiQiSlVm6TZrWgHrcV
2849,8,1,8,1,2018-10-20 21:31:53,10.00,NJSr1qGpJ2SXShuE0
2850,8,1,8,1,2018-10-20 21:31:53,10.00,SD7VO4VeNou05eqF
2851,8,1,8,1,2018-10-20 21:31:53,10.00,WEBucPrc6HfYnU
2852,8,1,8,1,2018-10-20 21:31:53,10.00,QzPuSAOtHS8sCTtFMqzj
2853,8,1,8,1,2018-10-20 21:31:53,10.00,d9hFtJNh5qceZiL0B
2854,8,1,8,1,2018-10-20 21:31:53,10.00,o4sHFwOXrub2Hm6h6U
2855,8,1,8,1,2018-10-20 21:31:53,10.00,asUjjfxzFIjr0Xtrip
2856,8,1,8,1,2018-10-20 21:31:53,10.00,BVZlVKWrDlJ1H7dWkYxHw
2857,8,1,8,1,2018-10-20 21:31:53,10.00,q03gntJfjhaSK0v3wBubTDJi
2858,8,1,8,1,2018-10-20 21:31:53,10.00,tKI3ui8q44RDSc
2859,8,1,8,1,2018-10-20 21:31:53,10.00,MGp8VEFGftiRH
2860,8,1,8,1,2018-10-20 21:31:53,10.00,dezGyuK0x25F5X8SqANAi3jp
2861,8,1,8,1,2018-10-20 21:31:53,10.00,13N8Wq9UyRsLwT
2862,8,1,8,1,2018-10-20 21:31:53,10.00,ICIzSYdDrJQm
2863,8,1,8,1,2018-10-20 21:31:53,10.00,W9I6cnKRaqI9BEdIsJgAAix
2864,8,1,8,1,2018-10-20 21:31:53,10.00,TfrVuYsM6N9qKbIidpTx
2865,8,1,8,1,2018-10-20 21:31:53,10.00,UE2mMuxmdpDNGSR
2866,8,1,8,1,2018-10-20 21:31:53,10.00,eftAJSgQYudWrzlmSyf
2867,8,1,8,1,2018-10-20 21:31:53,10.00,GsLOCNJGj0UbwLut
2868,8,1,8,1,2018-10-20 21:31:53,10.00,aemly3HhZaj9qvSl
2869,8,1,8,1,2018-10-20 21:31:53,10.00,Pn40yMI4nY2onimYH5
2870,8,1,8,1,2018-10-20 21:31:53,10.00,H4JrMQpNpc2pQOowQjLHMC5j
2871,8,1,8,1,2018-10-20 21:31:53,10.00,cjsvPcpUQIO3s
2872,8,1,8,1,2018-10-20 21:31:53,10.00,TygspszGM89qUXz7eYyn
2873,8,1,8,1,2018-10-20 21:31:53,10.00,UF9RVF7qf1Aw3IET
2874,8,1,8,1,2018-10-20 21:31:53,10.00,DgBcAp7bAlZY5spyoQrf
2875,8,1,8,1,2018-10-20 21:31:53,10.00,sA4QogeW5Bt69b
2876,8,1,8,1,2018-10-20 21:31:53,10.00,KNtRE8liEmPLeQfGLl
2877,8,1,8,1,2018-10-20 21:31:53,10.00,KWSbsscduN9peFOlCAmiCE
2878,8,1,8,1,2018-10-20 21:31:53,10.00,jmRiAY2tTXrTNqy
2879,8,1,8,1,2018-10-20 21:31:53,10.00,JthhQbcmgwAsIy8Rm
2880,8,1,8,1,2018-10-20 21:31:53,10.00,oRPquvPTpLcorOuRT
2881,8,1,8,1,2018-10-20 21:31:53,10.00,9zT1KjabdG68om
2882,8,1,8,1,2018-10-20 21:31:53,10.00,NC6LCnZE32ua
2883,8,1,8,1,2018-10-20 21:31:53,10.00,uWTAIJ8vwBm2sTt6B
2884,8,1,8,1,2018-10-20 21:31:53,10.00,DJCAymFU9tVGjjwl
2885,8,1,8,1,2018-10-20 21:31:53,10.00,eWehpguAMTH0QQP
2886,8,1,8,1,2018-10-20 21:31:53,10.00,h0YJAln6HWgjYXSRIJjUr3
2887,8,1,8,1,2018-10-20 21:31:53,10.00,0m6aS94ba6uzYww
2888,8,1,8,1,2018-10-20 21:31:53,10.00,rp9f0uBKuzh3
2889,8,1,8,1,2018-10-20 21:31:53,10.00,4Q0miEqYv3Vo
2890,8,1,8,1,2018-10-20 21:31:53,10.00,OLNLdyupL0pL2CEPu
2891,8,1,8,1,2018-10-20 21:31:53,10.00,w2DLX3cES9JyWwht
2892,8,1,8,1,2018-10-20 21:31:53,10.00,l6wA12mvfktT
2893,8,1,8,1,2018-10-20 21:31:53,10.00,cp2KTnXG3ekjUFEH4vJhfOzs
2894,8,1,8,1,2018-10-20 21:31:53,10.00,beCJlRPtL0ojAI
2895,8,1,8,1,2018-10-20 21:31:53,10.00,ufyaZQV8RQixep1VwQFtG
2896,8,1,8,1,2018-10-20 21:31:53,10.00,NjQuWl6herWvYi2gbbpKbQJ9
2897,8,1,8,1,2018-10-20 21:31:53,10.00,ScmsET7RRKX1t
2898,8,1,8,1,2018-10-20 21:31:53,10.00,2ia4P0EJYTciuecV
2899,8,1,8,1,2018-10-20 21:31:53,10.00,8QVncibsw9ozW2uZ4T
2900,8,1,8,1,2018-10-20 21:31:53,10.00,OACea3F2jupQ
2901,8,1,8,1,2018-10-20 21:31:53,10.00,8wWOIxjjNfzhH785D81j
2902,8,1,8,1,2018-10-20 21:31:53,10.00,WLmIZteEAH5P2J0B
2903,8,1,8,1,2018-10-20 21:31:53,10.00,AY3xvPcngCISUp884D8s
2904,8,1,8,1,2018-10-20 21:31:53,10.00,SCzwSCnDCDrG0maV1kL0Ai
2905,8,1,8,1,2018-10-20 21:31:53,10.00,AhBIIpp7nzVijpBl66YBFW
2906,8,1,8,1,2018-10-20 21:31:53,10.00,zcNX6hujxVGu
2907,8,1,8,1,2018-10-20 21:31:53,10.00,fssqnpYKqkkSIzcBZ0lGz
2908,8,1,8,1,2018-10-20 21:31:53,10.00,8sL4vRCN4Um3
2909,8,1,8,1,2018-10-20 21:31:53,10.00,UBuRSPvgRUuuk
2910,8,1,8,1,2018-10-20 21:31:53,10.00,pdUWQzLp2IibLR1dQrVVCYcW
2911,8,1,8,1,2018-10-20 21:31:53,10.00,j4qOQ5lyX72pMHyjKslvtC
2912,8,1,8,1,2018-10-20 21:31:53,10.00,ts5vwdC1rIsddl2r
2913,8,1,8,1,2018-10-20 21:31:53,10.00,o6iKNeR4ySasKpt3v
2914,8,1,8,1,2018-10-20 21:31:53,10.00,ZmlbkIudCLXKBk
2915,8,1,8,1,2018-10-20 21:31:53,10.00,lDXTr2iUGLF9nVw
2916,8,1,8,1,2018-10-20 21:31:53,10.00,4KmFAtnOH1mo
2917,8,1,8,1,2018-10-20 21:31:53,10.00,DpYKT2mcitNNQ1hQl41
2918,8,1,8,1,2018-10-20 21:31:53,10.00,Ypu8KkdciEM672GhdGoR
2919,8,1,8,1,2018-10-20 21:31:53,10.00,wqqrNdkr84atYJx6L7kzy
2920,8,1,8,1,2018-10-20 21:31:53,10.00,ma3ESUoilHofQHNKKUa4mfVS
2921,8,1,8,1,2018-10-20 21:31:53,10.00,fEXfd7RZnUNeYHE1oGV2rS
2922,8,1,8,1,2018-10-20 21:31:53,10.00,WW9UahOoBfxHRSkENLT
2923,8,1,8,1,2018-10-20 21:31:53,10.00,EFD6hDMVR3m96Md6xzL5
2924,8,1,8,1,2018-10-20 21:31:53,10.00,PfSDlENQQaPu
2925,8,1,8,1,2018-10-20 21:31:53,10.00,wAuchF0H6bMfpHxFFMrjhG
2926,8,1,8,1,2018-10-20 21:31:53,10.00,HMEHuXFgiQtN
2927,8,1,8,1,2018-10-20 21:31:53,10.00,uBNNNIgGQyZ7ZNu1VT0lSEbv
2928,8,1,8,1,2018-10-20 21:31:53,10.00,oN7Grb6Met6Ktqh
2929,8,1,8,1,2018-10-20 21:31:53,10.00,Q4YnFcCkuQPHwqdELVTBMb
2930,8,1,8,1,2018-10-20 21:31:53,10.00,CnX0Iz7KkekDz
2931,8,1,8,1,2018-10-20 21:31:53,10.00,2KjuJdlmpjSaQdA1E
2932,8,1,8,1,2018-10-20 21:31:53,10.00,D6OnehCJLA8trZrgEcJO
2933,8,1,8,1,2018-10-20 21:31:53,10.00,O8oEpFhMyqDncVyn
2934,8,1,8,1,2018-10-20 21:31:53,10.00,ZGM7SQkcJbdPf2cv
2935,8,1,8,1,2018-10-20 21:31:53,10.00,W247JRO8qeulYCbc
2936,8,1,8,1,2018-10-20 21:31:53,10.00,zq0dcAhzHNtPFQaYCVWS
2937,8,1,8,1,2018-10-20 21:31:53,10.00,CbJz30VggpnradeH3IfA3XCj
2938,8,1,8,1,2018-10-20 21:31:53,10.00,94gkEZmGFBdeffOsn9kZd
2939,8,1,8,1,2018-10-20 21:31:53,10.00,OW9baybqjZiUe7OQY2
2940,8,1,8,1,2018-10-20 21:31:53,10.00,e7vWcJpWICRp2kLZt
2941,8,1,8,1,2018-10-20 21:31:53,10.00,ufGKlYC5lRbo1VhddOm
2942,8,1,8,1,2018-10-20 21:31:53,10.00,OI25EfN4OE7bhlBBrk
2943,8,1,8,1,2018-10-20 21:31:53,10.00,AVrWtl4zl4Cb6MG
2944,8,1,8,1,2018-10-20 21:31:53,10.00,kV6gDGhjwHbQJMMR
2945,8,1,8,1,2018-10-20 21:31:53,10.00,RhtzJGKDYxxVEMzJa
2946,8,1,8,1,2018-10-20 21:31:53,10.00,zmRqE4k0JC5gxF05O
2947,8,1,8,1,2018-10-20 21:31:53,10.00,A6DTmIUetMstg5RX1Sr
2948,8,1,8,1,2018-10-20 21:31:53,10.00,nGLo67mpFAJUlO
2949,8,1,8,1,2018-10-20 21:31:53,10.00,Z5IYcUfNAopegUwpFMuD
2950,8,1,8,1,2018-10-20 21:31:53,10.00,P7Mamaqj0ZDKH
2951,8,1,8,1,2018-10-20 21:31:53,10.00,lp6l5TnVQXQgxH5LMAhl
2952,8,1,8,1,2018-10-20 21:31:53,10.00,abYIzZd3d3DDbLF
2953,8,1,8,1,2018-10-20 21:31:53,10.00,D3Sxw20TuBWWixgtnY
2954,8,1,8,1,2018-10-20 21:31:53,10.00,NSvxH6L50rLx4VgMNONxPv9
2955,8,1,8,1,2018-10-20 21:31:53,10.00,Ax1FJmY9OxIp609FVeUaDD
2956,8,1,8,1,2018-10-20 21:31:53,10.00,XbXpmNmx8jOroO4
2957,8,1,8,1,2018-10-20 21:31:53,10.00,15UvFF9IL2frNFs
2958,8,1,8,1,2018-10-20 21:31:53,10.00,MnxAhD3jlpvp
2959,8,1,8,1,2018-10-20 21:31:53,10.00,2WAGMMYLpe0MlAmpRR08oy64
2960,8,1,8,1,2018-10-20 21:31:53,10.00,AnySSyhLPOeidE
2961,8,1,8,1,2018-10-20 21:31:53,10.00,hJWyZ5fLenI9PRk0
2962,8,1,8,1,2018-10-20 21:31:53,10.00,ME2BN9ZMqZqhmnu4ZcjlN
2963,8,1,8,1,2018-10-20 21:31:53,10.00,hScc5OXKYEfvOSq
2964,8,1,8,1,2018-10-20 21:31:53,10.00,WLsuu5ouUeqXbu
2965,8,1,8,1,2018-10-20 21:31:53,10.00,Xgw9mI5pp2UcURUeHboUfMs9
2966,8,1,8,1,2018-10-20 21:31:53,10.00,iPqFbtoGQsSMX62ihxX
2967,8,1,8,1,2018-10-20 21:31:53,10.00,nj2xwcqTvq3hwc4Xk
2968,8,1,8,1,2018-10-20 21:31:53,10.00,iHSudIaozABVpOZGvRQiQ
2969,8,1,8,1,2018-10-20 21:31:53,10.00,LlZEROi2FKMLz3NIXgVzWIS
2970,8,1,8,1,2018-10-20 21:31:53,10.00,lKOjdMs8RiqRngRUkqhl
2971,8,1,8,1,2018-10-20 21:31:53,10.00,W7uEEOJVa45Gm
2972,8,1,8,1,2018-10-20 21:31:53,10.00,ymvtpSgkYOjh91Y6Ld
2973,8,1,8,1,2018-10-20 21:31:53,10.00,6Em9i98PvUvoovHNYVTl
2974,8,1,8,1,2018-10-20 21:31:53,10.00,XiH35xEMRimjS2elxJ3Px6n
2975,8,1,8,1,2018-10-20 21:31:53,10.00,KLC2PIjx3zSUr
2976,8,1,8,1,2018-10-20 21:31:53,10.00,0o8HfIoDwE4X3oWTZVtjkXkz
2977,8,1,8,1,2018-10-20 21:31:53,10.00,nTlPE9LCkSarRda
2978,8,1,8,1,2018-10-20 21:31:53,10.00,soFTjOHYJm0Lejdtt6
2979,8,1,8,1,2018-10-20 21:31:53,10.00,pb5PJYVFAqQV2PPUr
2980,8,1,8,1,2018-10-20 21:31:53,10.00,D3RpGe9qqNBqE7
2981,8,1,8,1,2018-10-20 21:31:53,10.00,6nKpWqRhQCS6RGlcQKEiJop
2982,8,1,8,1,2018-10-20 21:31:53,10.00,2e5kin3P9XOMJGeoulCLZ
2983,8,1,8,1,2018-10-20 21:31:53,10.00,PDRBy36VPUqi6FIH
2984,8,1,8,1,2018-10-20 21:31:53,10.00,XIFG9TViuwc8cIpjddk7iC
2985,8,1,8,1,2018-10-20 21:31:53,10.00,s6kYklWvvQsL
2986,8,1,8,1,2018-10-20 21:31:53,10.00,q6V0cy3tyxLqlh7eZTZe2wX
2987,8,1,8,1,2018-10-20 21:31:53,10.00,MIXYkFWLTpB0v2GGJ6TjX3wj
2988,8,1,8,1,2018-10-20 21:31:53,10.00,cmTgyiJpNobtcqBX9OZBtfR
2989,8,1,8,1,2018-10-20 21:31:53,10.00,wHypFpiQLm7RzHxQ1afsZpR1
2990,8,1,8,1,2018-10-20 21:31:53,10.00,L7ZYPeI9JAaq1l
2991,8,1,8,1,2018-10-20 21:31:53,10.00,8m04D0iahAM5HuVbLF
2992,8,1,8,1,2018-10-20 21:31:53,10.00,jU4BdRS1yGL5dI9J80
2993,8,1,8,1,2018-10-20 21:31:53,10.00,RPM8gHav0fL9q
2994,8,1,8,1,2018-10-20 21:31:53,10.00,U8sjHJFxyLkI
2995,8,1,8,1,2018-10-20 21:31:53,10.00,5trceV2tx2pxYhu
2996,8,1,8,1,2018-10-20 21:31:53,10.00,if2udAUKN1ZAEO
2997,8,1,8,1,2018-10-20 21:31:53,10.00,ZPQhT4hE0oe9
2998,8,1,8,1,2018-10-20 21:31:53,10.00,I2wHfar5iM41lq
2999,8,1,8,1,2018-10-20 21:31:53,10.00,HpMmKTfAvYyVl75foTGW34i
3000,8,1,8,1,2018-10-20 21:31:53,10.00,pjWX4ItKWnPu28FvarZsSGNS
1,9,1,9,1,2018-10-20 21:31:53,10.00,xVtjUWerCEuPovqVJU
2,9,1,9,1,2018-10-20 21:31:53,10.00,Q6m3x5fcZhIH0KhH7iaNJJk
3,9,1,9,1,2018-10-20 21:31:53,10.00,KzOnOW2hBMkMRZOD
4,9,1,9,1,2018-10-20 21:31:53,10.00,aNjUO1TXh1vgdasv
5,9,1,9,1,2018-10-20 21:31:53,10.00,KLToh7dhdbvwDhyybIBfQ
6,9,1,9,1,2018-10-20 21:31:53,10.00,irDoiikkwP94xORQtc4cly
7,9,1,9,1,2018-10-20 21:31:53,10.00,1ob11kU3xYlIRJS538Kh
8,9,1,9,1,2018-10-20 21:31:53,10.00,wVBaLmCGZDPalKc
9,9,1,9,1,2018-10-20 21:31:53,10.00,J9lAbO44euRz54X06Ca
10,9,1,9,1,2018-10-20 21:31:53,10.00,lIGSF1iek6jCivDa
11,9,1,9,1,2018-10-20 21:31:53,10.00,vWQODIrZzQtEGLo
12,9,1,9,1,2018-10-20 21:31:53,10.00,7oB5L6wKHqgjFa5TuS1rsa0i
13,9,1,9,1,2018-10-20 21:31:53,10.00,GeNIYXvxQRCco
14,9,1,9,1,2018-10-20 21:31:53,10.00,yFDbhh8Efh05RX
15,9,1,9,1,2018-10-20 21:31:53,10.00,HNOD4ZxLfyzVvTzcl
16,9,1,9,1,2018-10-20 21:31:53,10.00,UtdJd9FLHDWHeg4w6dy07a
17,9,1,9,1,2018-10-20 21:31:53,10.00,dqK7TLyxUk2S4CBbO5
18,9,1,9,1,2018-10-20 21:31:53,10.00,PaVzgMvOjrEr84HG
19,9,1,9,1,2018-10-20 21:31:53,10.00,s9vJzgMj3SbFCiWtElwyOZTf
20,9,1,9,1,2018-10-20 21:31:53,10.00,SNur0a6Cg3syj0WAV
21,9,1,9,1,2018-10-20 21:31:53,10.00,s7uWPVHL8BDhaoIhws
22,9,1,9,1,2018-10-20 21:31:53,10.00,qzuxpINJXfxx
23,9,1,9,1,2018-10-20 21:31:53,10.00,IoYjeMJDIvVKLP8rhin
24,9,1,9,1,2018-10-20 21:31:53,10.00,pt1adG1bGFgZ3MDs8j
25,9,1,9,1,2018-10-20 21:31:53,10.00,2Q5XGBZOnqwycYOlKaxYt63
26,9,1,9,1,2018-10-20 21:31:53,10.00,7XF2YxHHJoFDClLxHr
27,9,1,9,1,2018-10-20 21:31:53,10.00,8bMEqfO4xC7WN68XUK4
28,9,1,9,1,2018-10-20 21:31:53,10.00,fBCE0zxyKDeMrYaukTmV
29,9,1,9,1,2018-10-20 21:31:53,10.00,tENMO80f2frnrpL
30,9,1,9,1,2018-10-20 21:31:53,10.00,oZRI37ffPhlkW6Jkh
31,9,1,9,1,2018-10-20 21:31:53,10.00,zQyJJeeItj4Vp8z
32,9,1,9,1,2018-10-20 21:31:53,10.00,SIhfRvRyKEphWh
33,9,1,9,1,2018-10-20 21:31:53,10.00,YqdO4EJMzw0j6TjaIiiU3x3
34,9,1,9,1,2018-10-20 21:31:53,10.00,jhrMLgBEGvymAtJ1QaX7biE
35,9,1,9,1,2018-10-20 21:31:53,10.00,FItfg3e6qyp5HvRxA5A
36,9,1,9,1,2018-10-20 21:31:53,10.00,79iFzN6cydJVtJjrlS03WJXC
37,9,1,9,1,2018-10-20 21:31:53,10.00,ifIpQ7Ih5v4T8QZdFU4hr1
38,9,1,9,1,2018-10-20 21:31:53,10.00,AyeVAqG1pd91UC5yLMBM
39,9,1,9,1,2018-10-20 21:31:53,10.00,tvbiGlMyKhkqCMv1rSduQFd
40,9,1,9,1,2018-10-20 21:31:53,10.00,PioGm9O7w03f
41,9,1,9,1,2018-10-20 21:31:53,10.00,4PGQovXWFgPzkZ0bDWil
42,9,1,9,1,2018-10-20 21:31:53,10.00,3rFCHYb975yhoroTl
43,9,1,9,1,2018-10-20 21:31:53,10.00,cnMI4dgGzTZImgm2t
44,9,1,9,1,2018-10-20 21:31:53,10.00,oEO0FgvWytsyCM3qa
45,9,1,9,1,2018-10-20 21:31:53,10.00,kTRsMUeOIDN1cwj7
46,9,1,9,1,2018-10-20 21:31:53,10.00,FLOhymyKZS8ktIjn
47,9,1,9,1,2018-10-20 21:31:53,10.00,IKBjbIzM3q9p1rFmpXgs7R
48,9,1,9,1,2018-10-20 21:31:53,10.00,vLuMrIKtMEQsr
49,9,1,9,1,2018-10-20 21:31:53,10.00,hDyxJ9s1lXBQFOkBd6
50,9,1,9,1,2018-10-20 21:31:53,10.00,68W4CJynBp5TEyYtdeJN9N
51,9,1,9,1,2018-10-20 21:31:53,10.00,ITrTPJqyRDiIhd9AkHkudr2R
52,9,1,9,1,2018-10-20 21:31:53,10.00,Y3FVAOa3ks4JR6Hz7
53,9,1,9,1,2018-10-20 21:31:53,10.00,1PEhGNAWrNG1B0rlRWp
54,9,1,9,1,2018-10-20 21:31:53,10.00,xtMlkCI1NnrsJ
55,9,1,9,1,2018-10-20 21:31:53,10.00,ABOHEtkAEFzwBM4JhRjc0Mz
56,9,1,9,1,2018-10-20 21:31:53,10.00,TCo6lckCIwpBzU7pJNslI
57,9,1,9,1,2018-10-20 21:31:53,10.00,IKdzDpkHHcQcpVJDPPT29d
58,9,1,9,1,2018-10-20 21:31:53,10.00,qY3C5u88CeebM9BMIlDDNStq
59,9,1,9,1,2018-10-20 21:31:53,10.00,E16Rc33CxiEjMOm0z9o
60,9,1,9,1,2018-10-20 21:31:53,10.00,1SdLyqtRCM1O
61,9,1,9,1,2018-10-20 21:31:53,10.00,D6FqogaMHgRU
62,9,1,9,1,2018-10-20 21:31:53,10.00,7tygfLSPyIlycXNa2KtXU
63,9,1,9,1,2018-10-20 21:31:53,10.00,qdR732zHjPJwTAL
64,9,1,9,1,2018-10-20 21:31:53,10.00,m5L1Leoofd8r5Q9
65,9,1,9,1,2018-10-20 21:31:53,10.00,OzzRJzHRncoQv5jPBTDLGlKf
66,9,1,9,1,2018-10-20 21:31:53,10.00,PFVdqz0GnXCu
67,9,1,9,1,2018-10-20 21:31:53,10.00,ZVNjfRHOt7rCS76vD
68,9,1,9,1,2018-10-20 21:31:53,10.00,PkMbAELjoHVcpHdw5ZIJ1OqA
69,9,1,9,1,2018-10-20 21:31:53,10.00,SXkF8w99uRIg4D9Zo20O
70,9,1,9,1,2018-10-20 21:31:53,10.00,oMHQOpMa1XA9A7d7
71,9,1,9,1,2018-10-20 21:31:53,10.00,8hpdqSHEfZBvKFZ43
72,9,1,9,1,2018-10-20 21:31:53,10.00,jfsHh7fefNt5vFLvt0mTZ
73,9,1,9,1,2018-10-20 21:31:53,10.00,bhKAuGoYgaza2hg
74,9,1,9,1,2018-10-20 21:31:53,10.00,EZTUs83HSdmNWWIr4
75,9,1,9,1,2018-10-20 21:31:53,10.00,6WIqTbM6RTp8Z
76,9,1,9,1,2018-10-20 21:31:53,10.00,0lJKsfpGL8RrhT3IdO6Cni
77,9,1,9,1,2018-10-20 21:31:53,10.00,kj0Ge1kVuPMRho
78,9,1,9,1,2018-10-20 21:31:53,10.00,GJc3GDyshCBYAf
79,9,1,9,1,2018-10-20 21:31:53,10.00,671wvVWKHAEA
80,9,1,9,1,2018-10-20 21:31:53,10.00,jeFwesU2KZU0uf35XKO6g
81,9,1,9,1,2018-10-20 21:31:53,10.00,WmCIuKqfNbWI
82,9,1,9,1,2018-10-20 21:31:53,10.00,noVb39vynyOAvdPT
83,9,1,9,1,2018-10-20 21:31:53,10.00,HM32lAWXjeaucPOZMOxdZtI0
84,9,1,9,1,2018-10-20 21:31:53,10.00,bYl43alNyFIarjXVwgYdXRJ
85,9,1,9,1,2018-10-20 21:31:53,10.00,d21wA0HJbSII4U1sfqYcv
86,9,1,9,1,2018-10-20 21:31:53,10.00,SWtAgYnYXLOGMqgfenOeE
87,9,1,9,1,2018-10-20 21:31:53,10.00,3a4tgdcRlbYUwOi
88,9,1,9,1,2018-10-20 21:31:53,10.00,HayavxQHYvKntfsApXe0QFX
89,9,1,9,1,2018-10-20 21:31:53,10.00,dQLBaf8ItknD92tsZK
90,9,1,9,1,2018-10-20 21:31:53,10.00,XdkFQvdMAAprDpm7ZbjNL
91,9,1,9,1,2018-10-20 21:31:53,10.00,Gs7CJ05jKr7JVpkiuQomqR
92,9,1,9,1,2018-10-20 21:31:53,10.00,xt2dboj2TXnZvNci9y83Ex
93,9,1,9,1,2018-10-20 21:31:53,10.00,DadCQTmAju085jDId1
94,9,1,9,1,2018-10-20 21:31:53,10.00,d6EbVJo1kNwAMEP2lghs
95,9,1,9,1,2018-10-20 21:31:53,10.00,dTOpvwNJfHO4QaTRtGRTlDsY
96,9,1,9,1,2018-10-20 21:31:53,10.00,ebOmNXPssKUH
97,9,1,9,1,2018-10-20 21:31:53,10.00,OuXOHtHP1NfxsgGNh3fagv
98,9,1,9,1,2018-10-20 21:31:53,10.00,vDmIi0bshf65DZ1
99,9,1,9,1,2018-10-20 21:31:53,10.00,S1rkSY3pChYCUaRHtJiiPYb2
100,9,1,9,1,2018-10-20 21:31:53,10.00,aJ31sIClVPMKrcypcBIZwlV
101,9,1,9,1,2018-10-20 21:31:53,10.00,SID7kbPZP5xFg3Wzl0hpL
