o_id,o_w_id,o_d_id,o_c_id,o_carrier_id,o_ol_cnt,o_all_local,o_entry_d
1,1,8,539,3,5,1,2018-10-20 21:32:15
2,1,8,2656,9,11,1,2018-10-20 21:32:15
3,1,8,914,4,14,1,2018-10-20 21:32:15
4,1,8,881,5,14,1,2018-10-20 21:32:15
5,1,8,548,1,14,1,2018-10-20 21:32:15
6,1,8,1404,8,6,1,2018-10-20 21:32:15
7,1,8,2560,1,11,1,2018-10-20 21:32:15
8,1,8,1509,6,5,1,2018-10-20 21:32:15
9,1,8,826,5,7,1,2018-10-20 21:32:15
10,1,8,1274,2,15,1,2018-10-20 21:32:15
11,1,8,778,4,5,1,2018-10-20 21:32:15
12,1,8,2504,1,14,1,2018-10-20 21:32:15
13,1,8,1568,8,13,1,2018-10-20 21:32:15
14,1,8,2976,7,10,1,2018-10-20 21:32:15
15,1,8,2891,9,7,1,2018-10-20 21:32:15
16,1,8,1189,6,14,1,2018-10-20 21:32:15
17,1,8,1954,2,13,1,2018-10-20 21:32:15
18,1,8,813,10,7,1,2018-10-20 21:32:15
19,1,8,1197,7,8,1,2018-10-20 21:32:15
20,1,8,971,6,7,1,2018-10-20 21:32:15
21,1,8,967,8,10,1,2018-10-20 21:32:15
22,1,8,94,4,15,1,2018-10-20 21:32:15
23,1,8,950,9,15,1,2018-10-20 21:32:15
24,1,8,120,3,6,1,2018-10-20 21:32:15
25,1,8,2017,4,14,1,2018-10-20 21:32:15
26,1,8,226,10,7,1,2018-10-20 21:32:15
27,1,8,2226,1,10,1,2018-10-20 21:32:15
28,1,8,741,9,7,1,2018-10-20 21:32:15
29,1,8,2143,10,12,1,2018-10-20 21:32:15
30,1,8,603,1,10,1,2018-10-20 21:32:15
31,1,8,1882,4,9,1,2018-10-20 21:32:15
32,1,8,1905,1,8,1,2018-10-20 21:32:15
33,1,8,2909,5,9,1,2018-10-20 21:32:15
34,1,8,1081,2,14,1,2018-10-20 21:32:15
35,1,8,953,10,11,1,2018-10-20 21:32:15
36,1,8,2920,5,7,1,2018-10-20 21:32:15
37,1,8,2028,6,7,1,2018-10-20 21:32:15
38,1,8,127,3,12,1,2018-10-20 21:32:15
39,1,8,1127,8,8,1,2018-10-20 21:32:15
40,1,8,1961,9,5,1,2018-10-20 21:32:15
41,1,8,235,5,10,1,2018-10-20 21:32:15
42,1,8,2651,4,8,1,2018-10-20 21:32:15
43,1,8,1312,1,7,1,2018-10-20 21:32:15
44,1,8,739,10,14,1,2018-10-20 21:32:15
45,1,8,2432,8,12,1,2018-10-20 21:32:15
46,1,8,1892,6,9,1,2018-10-20 21:32:15
47,1,8,2929,8,10,1,2018-10-20 21:32:15
48,1,8,252,8,5,1,2018-10-20 21:32:15
49,1,8,2290,8,10,1,2018-10-20 21:32:15
50,1,8,439,9,14,1,2018-10-20 21:32:15
51,1,8,1969,2,7,1,2018-10-20 21:32:15
52,1,8,1621,10,7,1,2018-10-20 21:32:15
53,1,8,159,2,6,1,2018-10-20 21:32:15
54,1,8,486,1,6,1,2018-10-20 21:32:15
55,1,8,816,3,5,1,2018-10-20 21:32:15
56,1,8,2941,10,6,1,2018-10-20 21:32:15
57,1,8,2808,6,5,1,2018-10-20 21:32:15
58,1,8,1032,8,14,1,2018-10-20 21:32:15
59,1,8,2331,5,5,1,2018-10-20 21:32:15
60,1,8,946,2,11,1,2018-10-20 21:32:15
61,1,8,2077,10,10,1,2018-10-20 21:32:15
62,1,8,574,10,12,1,2018-10-20 21:32:15
63,1,8,658,7,5,1,2018-10-20 21:32:15
64,1,8,265,5,8,1,2018-10-20 21:32:15
65,1,8,1068,2,8,1,2018-10-20 21:32:15
66,1,8,2967,4,10,1,2018-10-20 21:32:15
67,1,8,1111,9,8,1,2018-10-20 21:32:15
68,1,8,2316,5,14,1,2018-10-20 21:32:15
69,1,8,708,7,9,1,2018-10-20 21:32:15
70,1,8,151,8,11,1,2018-10-20 21:32:15
71,1,8,347,6,15,1,2018-10-20 21:32:15
72,1,8,799,10,5,1,2018-10-20 21:32:15
73,1,8,877,7,14,1,2018-10-20 21:32:15
74,1,8,703,9,10,1,2018-10-20 21:32:15
75,1,8,2383,10,5,1,2018-10-20 21:32:15
76,1,8,953,4,9,1,2018-10-20 21:32:15
77,1,8,935,4,6,1,2018-10-20 21:32:15
78,1,8,661,3,7,1,2018-10-20 21:32:15
79,1,8,1937,1,5,1,2018-10-20 21:32:15
80,1,8,1538,7,9,1,2018-10-20 21:32:15
81,1,8,2856,9,8,1,2018-10-20 21:32:15
82,1,8,2574,5,11,1,2018-10-20 21:32:15
83,1,8,1539,1,11,1,2018-10-20 21:32:15
84,1,8,671,10,13,1,2018-10-20 21:32:15
85,1,8,1642,2,13,1,2018-10-20 21:32:15
86,1,8,882,8,12,1,2018-10-20 21:32:15
87,1,8,169,1,12,1,2018-10-20 21:32:15
88,1,8,1383,10,5,1,2018-10-20 21:32:15
89,1,8,2221,2,14,1,2018-10-20 21:32:15
90,1,8,2545,1,9,1,2018-10-20 21:32:15
91,1,8,2983,5,5,1,2018-10-20 21:32:15
92,1,8,460,7,11,1,2018-10-20 21:32:15
93,1,8,1005,1,11,1,2018-10-20 21:32:15
94,1,8,2049,2,15,1,2018-10-20 21:32:15
95,1,8,2560,2,9,1,2018-10-20 21:32:15
96,1,8,196,10,8,1,2018-10-20 21:32:15
97,1,8,1460,8,9,1,2018-10-20 21:32:15
98,1,8,1462,4,10,1,2018-10-20 21:32:15
99,1,8,1779,6,7,1,2018-10-20 21:32:15
100,1,8,1760,2,7,1,2018-10-20 21:32:15
101,1,8,1162,10,8,1,2018-10-20 21:32:15
102,1,8,1510,10,8,1,2018-10-20 21:32:15
103,1,8,1078,6,10,1,2018-10-20 21:32:15
104,1,8,2932,4,11,1,2018-10-20 21:32:15
105,1,8,2017,1,12,1,2018-10-20 21:32:15
106,1,8,2988,9,8,1,2018-10-20 21:32:15
107,1,8,2814,9,6,1,2018-10-20 21:32:15
108,1,8,2783,2,10,1,2018-10-20 21:32:15
109,1,8,2004,8,10,1,2018-10-20 21:32:15
110,1,8,1363,2,9,1,2018-10-20 21:32:15
111,1,8,1306,5,11,1,2018-10-20 21:32:15
112,1,8,1806,9,9,1,2018-10-20 21:32:15
113,1,8,165,7,10,1,2018-10-20 21:32:15
114,1,8,759,2,10,1,2018-10-20 21:32:15
115,1,8,2430,2,13,1,2018-10-20 21:32:15
116,1,8,1301,1,6,1,2018-10-20 21:32:15
117,1,8,1574,7,12,1,2018-10-20 21:32:15
118,1,8,1329,1,5,1,2018-10-20 21:32:15
119,1,8,1671,6,11,1,2018-10-20 21:32:15
120,1,8,1530,1,15,1,2018-10-20 21:32:15
121,1,8,171,7,14,1,2018-10-20 21:32:15
122,1,8,380,4,13,1,2018-10-20 21:32:15
123,1,8,1940,10,11,1,2018-10-20 21:32:15
124,1,8,263,2,14,1,2018-10-20 21:32:15
125,1,8,1398,8,9,1,2018-10-20 21:32:15
126,1,8,2413,5,6,1,2018-10-20 21:32:15
127,1,8,2072,3,12,1,2018-10-20 21:32:15
128,1,8,2846,6,10,1,2018-10-20 21:32:15
129,1,8,2935,8,6,1,2018-10-20 21:32:15
130,1,8,1466,7,15,1,2018-10-20 21:32:15
131,1,8,915,5,12,1,2018-10-20 21:32:15
132,1,8,1082,5,13,1,2018-10-20 21:32:15
133,1,8,282,3,14,1,2018-10-20 21:32:15
134,1,8,976,1,8,1,2018-10-20 21:32:15
135,1,8,549,10,6,1,2018-10-20 21:32:15
136,1,8,2868,7,7,1,2018-10-20 21:32:15
137,1,8,440,8,10,1,2018-10-20 21:32:15
138,1,8,1543,5,11,1,2018-10-20 21:32:15
139,1,8,633,10,13,1,2018-10-20 21:32:15
140,1,8,2118,3,15,1,2018-10-20 21:32:15
141,1,8,493,3,12,1,2018-10-20 21:32:15
142,1,8,985,9,10,1,2018-10-20 21:32:15
143,1,8,459,3,15,1,2018-10-20 21:32:15
144,1,8,593,8,8,1,2018-10-20 21:32:15
145,1,8,1154,4,15,1,2018-10-20 21:32:15
146,1,8,1934,9,10,1,2018-10-20 21:32:15
147,1,8,666,4,11,1,2018-10-20 21:32:15
148,1,8,2827,5,12,1,2018-10-20 21:32:15
149,1,8,1423,2,14,1,2018-10-20 21:32:15
150,1,8,2911,1,13,1,2018-10-20 21:32:15
151,1,8,2786,9,8,1,2018-10-20 21:32:15
152,1,8,556,7,13,1,2018-10-20 21:32:15
153,1,8,861,3,7,1,2018-10-20 21:32:15
154,1,8,1869,9,13,1,2018-10-20 21:32:15
155,1,8,1147,10,13,1,2018-10-20 21:32:15
156,1,8,2478,8,6,1,2018-10-20 21:32:15
157,1,8,1736,9,9,1,2018-10-20 21:32:15
158,1,8,1315,1,10,1,2018-10-20 21:32:15
159,1,8,1644,5,9,1,2018-10-20 21:32:15
160,1,8,2048,8,15,1,2018-10-20 21:32:15
161,1,8,2151,5,12,1,2018-10-20 21:32:15
162,1,8,2456,7,14,1,2018-10-20 21:32:15
163,1,8,2049,10,7,1,2018-10-20 21:32:15
164,1,8,1461,10,15,1,2018-10-20 21:32:15
165,1,8,1658,10,15,1,2018-10-20 21:32:15
166,1,8,1792,5,12,1,2018-10-20 21:32:15
167,1,8,1855,1,13,1,2018-10-20 21:32:15
168,1,8,2855,3,7,1,2018-10-20 21:32:15
169,1,8,990,9,8,1,2018-10-20 21:32:15
170,1,8,2401,2,11,1,2018-10-20 21:32:15
171,1,8,1196,3,11,1,2018-10-20 21:32:15
172,1,8,2727,2,14,1,2018-10-20 21:32:15
173,1,8,388,9,11,1,2018-10-20 21:32:15
174,1,8,1271,2,10,1,2018-10-20 21:32:15
175,1,8,901,8,13,1,2018-10-20 21:32:15
176,1,8,2541,2,5,1,2018-10-20 21:32:15
177,1,8,466,9,14,1,2018-10-20 21:32:15
178,1,8,1453,4,6,1,2018-10-20 21:32:15
179,1,8,624,3,11,1,2018-10-20 21:32:15
180,1,8,1187,8,14,1,2018-10-20 21:32:15
181,1,8,1255,1,11,1,2018-10-20 21:32:15
182,1,8,2159,7,14,1,2018-10-20 21:32:15
183,1,8,2699,8,7,1,2018-10-20 21:32:15
184,1,8,2421,8,12,1,2018-10-20 21:32:15
185,1,8,2289,3,13,1,2018-10-20 21:32:15
186,1,8,1222,7,5,1,2018-10-20 21:32:15
187,1,8,525,5,13,1,2018-10-20 21:32:15
188,1,8,2591,9,12,1,2018-10-20 21:32:15
189,1,8,1542,5,10,1,2018-10-20 21:32:15
190,1,8,2654,6,10,1,2018-10-20 21:32:15
191,1,8,2872,3,5,1,2018-10-20 21:32:15
192,1,8,1193,2,13,1,2018-10-20 21:32:15
193,1,8,561,8,12,1,2018-10-20 21:32:15
194,1,8,993,5,10,1,2018-10-20 21:32:15
195,1,8,1874,1,9,1,2018-10-20 21:32:15
196,1,8,2284,1,6,1,2018-10-20 21:32:15
197,1,8,245,10,10,1,2018-10-20 21:32:15
198,1,8,2342,4,15,1,2018-10-20 21:32:15
199,1,8,1989,5,11,1,2018-10-20 21:32:15
200,1,8,427,4,13,1,2018-10-20 21:32:15
201,1,8,569,1,10,1,2018-10-20 21:32:15
202,1,8,2488,3,15,1,2018-10-20 21:32:15
203,1,8,606,6,10,1,2018-10-20 21:32:15
204,1,8,1249,1,5,1,2018-10-20 21:32:15
205,1,8,1345,9,8,1,2018-10-20 21:32:15
206,1,8,1177,6,11,1,2018-10-20 21:32:15
207,1,8,1847,3,5,1,2018-10-20 21:32:15
208,1,8,1281,6,6,1,2018-10-20 21:32:15
209,1,8,2111,6,7,1,2018-10-20 21:32:15
210,1,8,2525,7,7,1,2018-10-20 21:32:15
211,1,8,2453,10,5,1,2018-10-20 21:32:15
212,1,8,1258,1,11,1,2018-10-20 21:32:15
213,1,8,2882,2,5,1,2018-10-20 21:32:15
214,1,8,1240,3,13,1,2018-10-20 21:32:15
215,1,8,775,6,15,1,2018-10-20 21:32:15
216,1,8,1618,6,7,1,2018-10-20 21:32:15
217,1,8,1620,2,9,1,2018-10-20 21:32:15
218,1,8,358,1,11,1,2018-10-20 21:32:15
219,1,8,1973,10,15,1,2018-10-20 21:32:15
220,1,8,771,8,15,1,2018-10-20 21:32:15
221,1,8,2247,10,12,1,2018-10-20 21:32:15
222,1,8,2667,5,6,1,2018-10-20 21:32:15
223,1,8,1614,7,10,1,2018-10-20 21:32:15
224,1,8,2146,6,13,1,2018-10-20 21:32:15
225,1,8,2311,6,6,1,2018-10-20 21:32:15
226,1,8,836,10,12,1,2018-10-20 21:32:15
227,1,8,807,1,8,1,2018-10-20 21:32:15
228,1,8,1095,5,6,1,2018-10-20 21:32:15
229,1,8,742,7,13,1,2018-10-20 21:32:15
230,1,8,2039,7,14,1,2018-10-20 21:32:15
231,1,8,2290,4,15,1,2018-10-20 21:32:15
232,1,8,1293,1,13,1,2018-10-20 21:32:15
233,1,8,1040,9,13,1,2018-10-20 21:32:15
234,1,8,594,9,11,1,2018-10-20 21:32:15
235,1,8,1968,3,8,1,2018-10-20 21:32:15
236,1,8,1208,5,12,1,2018-10-20 21:32:15
237,1,8,2291,10,14,1,2018-10-20 21:32:15
238,1,8,1902,4,15,1,2018-10-20 21:32:15
239,1,8,990,2,13,1,2018-10-20 21:32:15
240,1,8,2050,6,9,1,2018-10-20 21:32:15
241,1,8,1931,1,7,1,2018-10-20 21:32:15
242,1,8,1120,2,10,1,2018-10-20 21:32:15
243,1,8,2484,10,12,1,2018-10-20 21:32:15
244,1,8,1328,9,7,1,2018-10-20 21:32:15
245,1,8,1455,7,5,1,2018-10-20 21:32:15
246,1,8,2716,4,12,1,2018-10-20 21:32:15
247,1,8,351,6,6,1,2018-10-20 21:32:15
248,1,8,1591,8,8,1,2018-10-20 21:32:15
249,1,8,1265,1,9,1,2018-10-20 21:32:15
250,1,8,2073,4,12,1,2018-10-20 21:32:15
251,1,8,1314,5,8,1,2018-10-20 21:32:15
252,1,8,706,4,14,1,2018-10-20 21:32:15
253,1,8,864,6,6,1,2018-10-20 21:32:15
254,1,8,2630,7,8,1,2018-10-20 21:32:15
255,1,8,2122,4,5,1,2018-10-20 21:32:15
256,1,8,1395,9,7,1,2018-10-20 21:32:15
257,1,8,2718,1,7,1,2018-10-20 21:32:15
258,1,8,2536,1,15,1,2018-10-20 21:32:15
259,1,8,1818,4,11,1,2018-10-20 21:32:15
260,1,8,2871,3,10,1,2018-10-20 21:32:15
261,1,8,420,5,6,1,2018-10-20 21:32:15
262,1,8,2609,4,12,1,2018-10-20 21:32:15
263,1,8,1818,10,8,1,2018-10-20 21:32:15
264,1,8,2991,4,6,1,2018-10-20 21:32:15
265,1,8,341,5,8,1,2018-10-20 21:32:15
266,1,8,372,6,9,1,2018-10-20 21:32:15
267,1,8,2065,7,8,1,2018-10-20 21:32:15
268,1,8,1963,8,7,1,2018-10-20 21:32:15
269,1,8,1594,8,8,1,2018-10-20 21:32:15
270,1,8,1756,10,12,1,2018-10-20 21:32:15
271,1,8,1808,2,10,1,2018-10-20 21:32:15
272,1,8,1672,6,15,1,2018-10-20 21:32:15
273,1,8,384,3,8,1,2018-10-20 21:32:15
274,1,8,2696,4,12,1,2018-10-20 21:32:15
275,1,8,1719,4,9,1,2018-10-20 21:32:15
276,1,8,2644,1,11,1,2018-10-20 21:32:15
277,1,8,2239,5,9,1,2018-10-20 21:32:15
278,1,8,2847,2,12,1,2018-10-20 21:32:15
279,1,8,2973,10,12,1,2018-10-20 21:32:15
280,1,8,2939,7,7,1,2018-10-20 21:32:15
281,1,8,659,6,8,1,2018-10-20 21:32:15
282,1,8,804,10,15,1,2018-10-20 21:32:15
283,1,8,2108,10,10,1,2018-10-20 21:32:15
284,1,8,651,4,5,1,2018-10-20 21:32:15
285,1,8,1272,4,7,1,2018-10-20 21:32:15
286,1,8,1378,2,11,1,2018-10-20 21:32:15
287,1,8,639,8,15,1,2018-10-20 21:32:15
288,1,8,1059,5,15,1,2018-10-20 21:32:15
289,1,8,1242,4,5,1,2018-10-20 21:32:15
290,1,8,1505,9,6,1,2018-10-20 21:32:15
291,1,8,922,10,7,1,2018-10-20 21:32:15
292,1,8,2146,2,10,1,2018-10-20 21:32:15
293,1,8,752,2,8,1,2018-10-20 21:32:15
294,1,8,2159,7,13,1,2018-10-20 21:32:15
295,1,8,2731,2,14,1,2018-10-20 21:32:15
296,1,8,538,5,15,1,2018-10-20 21:32:15
297,1,8,720,6,13,1,2018-10-20 21:32:15
298,1,8,2803,9,15,1,2018-10-20 21:32:15
299,1,8,760,9,6,1,2018-10-20 21:32:15
300,1,8,2620,8,15,1,2018-10-20 21:32:15
301,1,8,2818,4,6,1,2018-10-20 21:32:16
302,1,8,1605,6,5,1,2018-10-20 21:32:16
303,1,8,817,10,5,1,2018-10-20 21:32:16
304,1,8,2252,3,12,1,2018-10-20 21:32:16
305,1,8,2674,1,8,1,2018-10-20 21:32:16
306,1,8,2670,3,15,1,2018-10-20 21:32:16
307,1,8,1978,3,7,1,2018-10-20 21:32:16
308,1,8,2353,5,8,1,2018-10-20 21:32:16
309,1,8,1015,6,7,1,2018-10-20 21:32:16
310,1,8,1449,4,15,1,2018-10-20 21:32:16
311,1,8,1491,6,12,1,2018-10-20 21:32:16
312,1,8,1339,9,9,1,2018-10-20 21:32:16
313,1,8,2209,2,10,1,2018-10-20 21:32:16
314,1,8,389,5,11,1,2018-10-20 21:32:16
315,1,8,479,2,11,1,2018-10-20 21:32:16
316,1,8,895,10,5,1,2018-10-20 21:32:16
317,1,8,1095,4,9,1,2018-10-20 21:32:16
318,1,8,1939,1,8,1,2018-10-20 21:32:16
319,1,8,452,9,5,1,2018-10-20 21:32:16
320,1,8,2549,9,8,1,2018-10-20 21:32:16
321,1,8,1574,9,5,1,2018-10-20 21:32:16
322,1,8,910,1,9,1,2018-10-20 21:32:16
323,1,8,2973,8,9,1,2018-10-20 21:32:16
324,1,8,505,10,15,1,2018-10-20 21:32:16
325,1,8,587,3,6,1,2018-10-20 21:32:16
326,1,8,2115,1,6,1,2018-10-20 21:32:16
327,1,8,2851,1,11,1,2018-10-20 21:32:16
328,1,8,1523,1,9,1,2018-10-20 21:32:16
329,1,8,1678,1,14,1,2018-10-20 21:32:16
330,1,8,1967,6,13,1,2018-10-20 21:32:16
331,1,8,2601,5,14,1,2018-10-20 21:32:16
332,1,8,1732,1,6,1,2018-10-20 21:32:16
333,1,8,872,2,14,1,2018-10-20 21:32:16
334,1,8,2826,4,15,1,2018-10-20 21:32:16
335,1,8,2244,3,5,1,2018-10-20 21:32:16
336,1,8,730,3,6,1,2018-10-20 21:32:16
337,1,8,396,7,9,1,2018-10-20 21:32:16
338,1,8,1349,8,5,1,2018-10-20 21:32:16
339,1,8,1358,10,12,1,2018-10-20 21:32:16
340,1,8,2940,6,5,1,2018-10-20 21:32:16
341,1,8,1308,7,13,1,2018-10-20 21:32:16
342,1,8,1783,10,14,1,2018-10-20 21:32:16
343,1,8,2032,6,7,1,2018-10-20 21:32:16
344,1,8,2643,8,10,1,2018-10-20 21:32:16
345,1,8,2638,8,8,1,2018-10-20 21:32:16
346,1,8,359,3,11,1,2018-10-20 21:32:16
347,1,8,1287,3,8,1,2018-10-20 21:32:16
348,1,8,420,8,9,1,2018-10-20 21:32:16
349,1,8,2027,8,15,1,2018-10-20 21:32:16
350,1,8,406,5,12,1,2018-10-20 21:32:16
351,1,8,2736,4,8,1,2018-10-20 21:32:16
352,1,8,1450,6,7,1,2018-10-20 21:32:16
353,1,8,1306,4,14,1,2018-10-20 21:32:16
354,1,8,1849,4,15,1,2018-10-20 21:32:16
355,1,8,566,5,13,1,2018-10-20 21:32:16
356,1,8,2324,10,7,1,2018-10-20 21:32:16
357,1,8,2525,2,12,1,2018-10-20 21:32:16
358,1,8,1212,7,15,1,2018-10-20 21:32:16
359,1,8,1193,2,8,1,2018-10-20 21:32:16
360,1,8,1577,8,13,1,2018-10-20 21:32:16
361,1,8,1544,10,13,1,2018-10-20 21:32:16
362,1,8,1542,10,10,1,2018-10-20 21:32:16
363,1,8,2379,7,15,1,2018-10-20 21:32:16
364,1,8,1347,9,15,1,2018-10-20 21:32:16
365,1,8,1370,4,14,1,2018-10-20 21:32:16
366,1,8,2839,10,9,1,2018-10-20 21:32:16
367,1,8,2241,7,9,1,2018-10-20 21:32:16
368,1,8,2182,8,15,1,2018-10-20 21:32:16
369,1,8,879,10,9,1,2018-10-20 21:32:16
370,1,8,618,3,8,1,2018-10-20 21:32:16
371,1,8,2878,2,6,1,2018-10-20 21:32:16
372,1,8,2448,1,12,1,2018-10-20 21:32:16
373,1,8,376,1,7,1,2018-10-20 21:32:16
374,1,8,2859,10,14,1,2018-10-20 21:32:16
375,1,8,1804,2,10,1,2018-10-20 21:32:16
376,1,8,683,10,6,1,2018-10-20 21:32:16
377,1,8,2631,6,14,1,2018-10-20 21:32:16
378,1,8,1788,8,9,1,2018-10-20 21:32:16
379,1,8,2557,2,13,1,2018-10-20 21:32:16
380,1,8,2470,2,8,1,2018-10-20 21:32:16
381,1,8,892,4,5,1,2018-10-20 21:32:16
382,1,8,846,5,12,1,2018-10-20 21:32:16
383,1,8,2097,7,15,1,2018-10-20 21:32:16
384,1,8,632,1,13,1,2018-10-20 21:32:16
385,1,8,1646,5,10,1,2018-10-20 21:32:16
386,1,8,1748,10,8,1,2018-10-20 21:32:16
387,1,8,1586,2,7,1,2018-10-20 21:32:16
388,1,8,2078,9,9,1,2018-10-20 21:32:16
389,1,8,1759,2,5,1,2018-10-20 21:32:16
390,1,8,521,8,13,1,2018-10-20 21:32:16
391,1,8,1673,3,7,1,2018-10-20 21:32:16
392,1,8,1996,3,13,1,2018-10-20 21:32:16
393,1,8,1665,1,7,1,2018-10-20 21:32:16
394,1,8,2113,8,14,1,2018-10-20 21:32:16
395,1,8,1543,6,5,1,2018-10-20 21:32:16
396,1,8,1783,7,5,1,2018-10-20 21:32:16
397,1,8,2063,9,15,1,2018-10-20 21:32:16
398,1,8,1702,10,5,1,2018-10-20 21:32:16
399,1,8,2503,4,12,1,2018-10-20 21:32:16
400,1,8,1407,7,9,1,2018-10-20 21:32:16
401,1,8,789,10,11,1,2018-10-20 21:32:16
402,1,8,812,7,8,1,2018-10-20 21:32:16
403,1,8,1821,3,7,1,2018-10-20 21:32:16
404,1,8,942,7,6,1,2018-10-20 21:32:16
405,1,8,2988,8,15,1,2018-10-20 21:32:16
406,1,8,2080,5,13,1,2018-10-20 21:32:16
407,1,8,911,9,5,1,2018-10-20 21:32:16
408,1,8,1367,8,10,1,2018-10-20 21:32:16
409,1,8,1044,4,14,1,2018-10-20 21:32:16
410,1,8,958,8,5,1,2018-10-20 21:32:16
411,1,8,1774,4,7,1,2018-10-20 21:32:16
412,1,8,986,6,5,1,2018-10-20 21:32:16
413,1,8,1349,1,14,1,2018-10-20 21:32:16
414,1,8,754,5,13,1,2018-10-20 21:32:16
415,1,8,723,6,11,1,2018-10-20 21:32:16
416,1,8,991,9,8,1,2018-10-20 21:32:16
417,1,8,458,10,15,1,2018-10-20 21:32:16
418,1,8,580,1,8,1,2018-10-20 21:32:16
419,1,8,2343,9,14,1,2018-10-20 21:32:16
420,1,8,1717,4,6,1,2018-10-20 21:32:16
421,1,8,731,10,8,1,2018-10-20 21:32:16
422,1,8,708,2,7,1,2018-10-20 21:32:16
423,1,8,1191,9,12,1,2018-10-20 21:32:16
424,1,8,1923,8,10,1,2018-10-20 21:32:16
425,1,8,1407,2,14,1,2018-10-20 21:32:16
426,1,8,1109,10,12,1,2018-10-20 21:32:16
427,1,8,1737,7,14,1,2018-10-20 21:32:16
428,1,8,2607,3,13,1,2018-10-20 21:32:16
429,1,8,1400,3,13,1,2018-10-20 21:32:16
430,1,8,2986,10,14,1,2018-10-20 21:32:16
431,1,8,2380,8,10,1,2018-10-20 21:32:16
432,1,8,1595,10,10,1,2018-10-20 21:32:16
433,1,8,533,6,5,1,2018-10-20 21:32:16
434,1,8,2085,5,12,1,2018-10-20 21:32:16
435,1,8,1580,5,14,1,2018-10-20 21:32:16
436,1,8,2036,6,13,1,2018-10-20 21:32:16
437,1,8,2282,4,8,1,2018-10-20 21:32:16
438,1,8,1873,2,5,1,2018-10-20 21:32:16
439,1,8,584,10,14,1,2018-10-20 21:32:16
440,1,8,736,4,6,1,2018-10-20 21:32:16
441,1,8,1662,3,14,1,2018-10-20 21:32:16
442,1,8,2451,9,13,1,2018-10-20 21:32:16
443,1,8,1990,5,12,1,2018-10-20 21:32:16
444,1,8,2542,4,8,1,2018-10-20 21:32:16
445,1,8,1160,1,11,1,2018-10-20 21:32:16
446,1,8,597,9,11,1,2018-10-20 21:32:16
447,1,8,1569,10,9,1,2018-10-20 21:32:16
448,1,8,2932,2,8,1,2018-10-20 21:32:16
449,1,8,1141,7,11,1,2018-10-20 21:32:16
450,1,8,1118,2,12,1,2018-10-20 21:32:16
451,1,8,1962,1,12,1,2018-10-20 21:32:16
452,1,8,1718,3,14,1,2018-10-20 21:32:16
453,1,8,1064,7,12,1,2018-10-20 21:32:16
454,1,8,1268,8,11,1,2018-10-20 21:32:16
455,1,8,1376,4,8,1,2018-10-20 21:32:16
456,1,8,1255,6,9,1,2018-10-20 21:32:16
457,1,8,1953,6,13,1,2018-10-20 21:32:16
458,1,8,2749,3,9,1,2018-10-20 21:32:16
459,1,8,2016,6,9,1,2018-10-20 21:32:16
460,1,8,2984,1,12,1,2018-10-20 21:32:16
461,1,8,2415,6,14,1,2018-10-20 21:32:16
462,1,8,520,7,12,1,2018-10-20 21:32:16
463,1,8,2593,6,11,1,2018-10-20 21:32:16
464,1,8,1014,9,8,1,2018-10-20 21:32:16
465,1,8,2607,6,5,1,2018-10-20 21:32:16
466,1,8,1328,7,14,1,2018-10-20 21:32:16
467,1,8,727,7,10,1,2018-10-20 21:32:16
468,1,8,2735,2,9,1,2018-10-20 21:32:16
469,1,8,2423,10,11,1,2018-10-20 21:32:16
470,1,8,2765,7,15,1,2018-10-20 21:32:16
471,1,8,2974,6,15,1,2018-10-20 21:32:16
472,1,8,744,4,8,1,2018-10-20 21:32:16
473,1,8,1946,1,12,1,2018-10-20 21:32:16
474,1,8,750,2,5,1,2018-10-20 21:32:16
475,1,8,1993,7,5,1,2018-10-20 21:32:16
476,1,8,2059,8,8,1,2018-10-20 21:32:16
477,1,8,1738,6,9,1,2018-10-20 21:32:16
478,1,8,2739,1,9,1,2018-10-20 21:32:16
479,1,8,1152,4,11,1,2018-10-20 21:32:16
480,1,8,1754,5,5,1,2018-10-20 21:32:16
481,1,8,2478,10,11,1,2018-10-20 21:32:16
482,1,8,2327,10,9,1,2018-10-20 21:32:16
483,1,8,1675,8,11,1,2018-10-20 21:32:16
484,1,8,962,2,6,1,2018-10-20 21:32:16
485,1,8,1568,3,10,1,2018-10-20 21:32:16
486,1,8,2075,1,14,1,2018-10-20 21:32:16
487,1,8,1734,10,8,1,2018-10-20 21:32:16
488,1,8,1431,6,10,1,2018-10-20 21:32:16
489,1,8,635,2,7,1,2018-10-20 21:32:16
490,1,8,672,9,6,1,2018-10-20 21:32:16
491,1,8,1151,7,11,1,2018-10-20 21:32:16
492,1,8,2273,7,13,1,2018-10-20 21:32:16
493,1,8,2526,5,7,1,2018-10-20 21:32:16
494,1,8,636,10,14,1,2018-10-20 21:32:16
495,1,8,2240,9,13,1,2018-10-20 21:32:16
496,1,8,601,5,11,1,2018-10-20 21:32:16
497,1,8,723,5,15,1,2018-10-20 21:32:16
498,1,8,1776,4,8,1,2018-10-20 21:32:16
499,1,8,2859,3,10,1,2018-10-20 21:32:16
500,1,8,1730,3,12,1,2018-10-20 21:32:16
501,1,8,2540,2,10,1,2018-10-20 21:32:16
502,1,8,1736,7,6,1,2018-10-20 21:32:16
503,1,8,1965,1,7,1,2018-10-20 21:32:16
